category,dish_name,price,veg_nonveg,image_filename,image_prompt
Mandhi,Kanthari Alfaham Mandi Half,460.00,Non-Veg,images/dishes/kanthari-alfaham-mandi-half.jpg,"Kanthari Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Kanthari Alfaham Mandi Qtr,250.00,Non-Veg,images/dishes/kanthari-alfaham-mandi-qtr.jpg,"Kanthari Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Red Chilli Alfaham Mandi Full,810.00,Non-Veg,images/dishes/red-chilli-alfaham-mandi-full.jpg,"Red Chilli Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Red Chilli Alfaham Mandi Half,430.00,Non-Veg,images/dishes/red-chilli-alfaham-mandi-half.jpg,"Red Chilli Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Red Chilli Alfaham Mandi Qtr,220.00,Non-Veg,images/dishes/red-chilli-alfaham-mandi-qtr.jpg,"Red Chilli Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Shawai Mandi Full,690.00,Non-Veg,images/dishes/shawai-mandi-full.jpg,"Shawai Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Shawai Mandi Half,390.00,Non-Veg,images/dishes/shawai-mandi-half.jpg,"Shawai Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Shawai Mandi Qtr,200.00,Non-Veg,images/dishes/shawai-mandi-qtr.jpg,"Shawai Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Masala Shawai Mandi Full,720.00,Non-Veg,images/dishes/masala-shawai-mandi-full.jpg,"Masala Shawai Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Masala Shawai Mandi Half,420.00,Non-Veg,images/dishes/masala-shawai-mandi-half.jpg,"Masala Shawai Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Masala Shawai Mandi Qtr,220.00,Non-Veg,images/dishes/masala-shawai-mandi-qtr.jpg,"Masala Shawai Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Beef Rib Mandi Qtr,390.00,Non-Veg,images/dishes/beef-rib-mandi-qtr.jpg,"Beef Rib Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Beef Steak Mandi,420.00,Non-Veg,images/dishes/beef-steak-mandi.jpg,"Beef Steak Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Mutton Mandi Half,790.00,Non-Veg,images/dishes/mutton-mandi-half.jpg,"Mutton Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Mutton Mandi Full,1490.00,Non-Veg,images/dishes/mutton-mandi-full.jpg,"Mutton Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Fish Mandi,As per size,Non-Veg,images/dishes/fish-mandi.jpg,"Fish Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Mandi Rice Qtr,110.00,Non-Veg,images/dishes/mandi-rice-qtr.jpg,"Mandi Rice, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Mandi Rice Half,190.00,Non-Veg,images/dishes/mandi-rice-half.jpg,"Mandi Rice, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Mandi Rice Full,350.00,Non-Veg,images/dishes/mandi-rice-full.jpg,"Mandi Rice, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
